5.68000 -0.04310 -1.90095 0.05084 0.70106 -0.71307 0.00561 0.00434
5.76000 -0.04106 -1.93407 0.04488 0.70377 -0.71040 0.00464 0.00532
5.84000 -0.04464 -1.91424 0.04553 0.69845 -0.71559 -0.00806 -0.00657
5.92000 -0.04468 -2.00250 0.03567 0.69934 -0.71476 -0.00282 -0.00543
6.00000 -0.03588 -2.10998 0.03435 0.69795 -0.71610 0.00561 0.00639
6.08000 -0.03651 -2.19009 0.02073 0.70309 -0.71110 -0.00026 0.00232
6.16000 -0.04077 -2.23466 0.00642 0.70638 -0.70779 -0.00600 -0.00504
6.24000 -0.04144 -2.29585 -0.00173 0.70644 -0.70766 -0.01014 -0.00785
6.32000 -0.04645 -2.29589 0.04645 0.69412 -0.71967 -0.01186 -0.01139
6.40000 -0.04923 -2.35048 0.08577 0.68803 -0.72530 -0.01537 -0.01789
6.48000 -0.04529 -2.42035 0.09865 0.68992 -0.72348 -0.01676 -0.01740
6.56000 -0.04306 -2.47805 0.10790 0.68911 -0.72406 -0.02054 -0.02119
6.64000 -0.03687 -2.60906 0.10851 0.68697 -0.72600 -0.02126 -0.02328
6.72000 -0.03240 -2.68798 0.11122 0.68393 -0.72898 -0.01988 -0.02106
6.80000 -0.02816 -2.76937 0.10924 0.68767 -0.72537 -0.02227 -0.02111
6.88000 -0.03183 -2.83862 0.11645 0.68974 -0.72296 -0.02838 -0.02790
6.96000 -0.03265 -2.90313 0.12381 0.68833 -0.72449 -0.02611 -0.02519
7.04000 -0.03764 -2.96859 0.12476 0.68563 -0.72715 -0.02458 -0.02364
7.12000 -0.04620 -3.05445 0.11805 0.68513 -0.72740 -0.02621 -0.02817
7.20000 -0.04717 -3.13606 0.11524 0.69213 -0.72099 -0.02296 -0.02470
7.28000 -0.04710 -3.20254 0.12356 0.69125 -0.72178 -0.02388 -0.02524
7.36000 -0.04700 -3.26914 0.12878 0.68969 -0.72322 -0.02354 -0.02680
7.44000 -0.04477 -3.32118 0.13160 0.68593 -0.72679 -0.02416 -0.02637
7.52000 -0.04159 -3.40578 0.12763 0.68791 -0.72515 -0.02178 -0.02146
7.60000 -0.04232 -3.48560 0.13126 0.69111 -0.72170 -0.02778 -0.02727
7.68000 -0.04288 -3.55355 0.13999 0.69038 -0.72254 -0.02565 -0.02565
7.76000 -0.04399 -3.62172 0.14383 0.68818 -0.72465 -0.02554 -0.02515
7.84000 -0.05049 -3.70251 0.14341 0.68621 -0.72639 -0.02643 -0.02788
