3.92000 0.03116 -0.31202 0.04462 0.69739 -0.71660 0.01018 0.00572
4.00000 0.07071 -0.41788 0.05883 0.70056 -0.71350 0.01110 0.00257
4.08000 -0.00139 -0.53232 0.06608 0.70088 -0.71324 0.00710 0.00305
4.16000 -0.00021 -0.61063 0.07087 0.69703 -0.71700 0.00854 0.00092
4.24000 0.01234 -0.70719 0.06301 0.69713 -0.71688 0.00803 0.00442
4.32000 0.00360 -0.80923 0.05547 0.70113 -0.71295 0.00797 0.00782
4.40000 0.00177 -0.89394 0.06627 0.69974 -0.71432 0.00877 0.00614
4.48000 0.00327 -0.98130 0.06586 0.69655 -0.71736 0.01061 0.01035
4.56000 -0.00800 -1.09441 0.05610 0.69764 -0.71639 0.00830 0.00453
4.64000 -0.02934 -1.20322 0.02926 0.70661 -0.70745 0.01305 0.00681
4.72000 -0.02412 -1.29275 0.01264 0.71268 -0.70099 0.02117 0.01594
4.80000 -0.02450 -1.38568 -0.00225 0.71077 -0.70295 0.02184 0.01408
4.88000 -0.01368 -1.49680 -0.04081 0.71511 -0.69798 0.02716 0.02654
4.96000 -0.01386 -1.60581 -0.04015 0.71690 -0.69612 0.02748 0.02685
5.04000 -0.01432 -1.69826 -0.01256 0.70895 -0.70412 0.02911 0.02745
5.12000 -0.02248 -1.79996 -0.00362 0.70384 -0.70894 0.03612 0.02666
5.20000 -0.04609 -1.91675 -0.04287 0.70844 -0.70494 0.03378 0.00548
5.28000 -0.05810 -2.01909 -0.02630 0.70710 -0.70572 0.04442 -0.00008
5.36000 -0.07385 -2.09978 0.01928 0.69453 -0.71738 0.05220 -0.01638
5.44000 -0.09343 -2.20013 0.04132 0.68512 -0.72546 0.05421 -0.03718
5.52000 -0.10194 -2.31425 0.05802 0.68837 -0.72160 0.06421 -0.03616
5.60000 -0.11936 -2.40932 0.08640 0.68338 -0.72536 0.07183 -0.04093
5.68000 -0.13497 -2.49872 0.10554 0.67698 -0.73100 0.07911 -0.03301
5.76000 -0.16216 -2.60700 0.11991 0.67330 -0.73321 0.09231 -0.02339
5.84000 -0.19161 -2.71437 0.11582 0.67848 -0.72851 0.09064 -0.02679
5.92000 -0.21265 -2.80739 0.12401 0.68018 -0.72734 0.08625 -0.02993
6.00000 -0.23121 -2.89806 0.11907 0.67898 -0.72844 0.08270 -0.03898
6.08000 -0.23696 -3.01771 0.09414 0.68347 -0.72459 0.08257 -0.03197
6.16000 -0.25181 -3.12716 0.08984 0.68809 -0.72069 0.07616 -0.03653
6.24000 -0.26736 -3.21664 0.09881 0.68707 -0.72175 0.07256 -0.04177
6.32000 -0.28144 -3.31288 0.10399 0.68469 -0.72396 0.07466 -0.03888
6.40000 -0.30318 -3.42641 0.09340 0.68634 -0.72227 0.07200 -0.04556
6.48000 -0.31326 -3.53274 0.09514 0.69268 -0.71594 0.07740 -0.04043
6.56000 -0.32598 -3.63339 0.10866 0.69022 -0.71838 0.07451 -0.04442
6.64000 -0.34313 -3.73729 0.10925 0.68722 -0.72079 0.07387 -0.05228
6.72000 -0.35950 -3.85694 0.10250 0.69230 -0.71552 0.07708 -0.05292
6.80000 -0.38429 -3.95486 0.11072 0.69160 -0.71532 0.07720 -0.06366
6.88000 -0.40806 -4.04017 0.12688 0.68570 -0.72045 0.08195 -0.06372
6.96000 -0.43745 -4.15607 0.12855 0.68286 -0.72225 0.08852 -0.06494
7.04000 -0.46490 -4.26847 0.11834 0.68900 -0.71610 0.09015 -0.06597
7.12000 -0.48603 -4.36791 0.12374 0.69057 -0.71486 0.08893 -0.06464
7.20000 -0.50774 -4.45815 0.12678 0.68686 -0.71799 0.08950 -0.06858
7.28000 -0.53032 -4.57461 0.11746 0.68514 -0.71934 0.09361 -0.06609
7.36000 -0.56517 -4.66878 0.11921 0.68700 -0.71591 0.09678 -0.07830
7.44000 -0.60696 -4.75188 0.13244 0.68237 -0.71732 0.09959 -0.09951
7.52000 -0.64183 -4.85560 0.12902 0.67774 -0.72017 0.10130 -0.10849
7.60000 -0.67435 -4.97450 0.12111 0.67573 -0.72129 0.10976 -0.10527
7.68000 -0.69944 -5.08506 0.11445 0.68488 -0.71261 0.11662 -0.09761
7.76000 -0.72339 -5.16679 0.12382 0.68324 -0.71384 0.11683 -0.09980
7.84000 -0.75297 -5.27858 0.11890 0.68096 -0.71594 0.11758 -0.09947
7.92000 -0.77980 -5.39044 0.11038 0.68646 -0.71143 0.11931 -0.09169
8.00000 -0.81765 -5.48025 0.11652 0.68608 -0.71001 0.12285 -0.10040
8.08000 -0.85913 -5.55826 0.12558 0.68031 -0.71301 0.12603 -0.11361
8.16000 -0.90493 -5.67132 0.12166 0.67678 -0.71381 0.13025 -0.12445
8.24000 -0.94571 -5.78139 0.11047 0.68316 -0.70626 0.13507 -0.12744
8.32000 -0.97543 -5.86949 0.11550 0.68587 -0.70353 0.13627 -0.12671
8.40000 -1.00696 -5.95392 0.12062 0.68095 -0.70803 0.13590 -0.12855
8.48000 -1.04014 -6.05700 0.11708 0.68124 -0.70796 0.14562 -0.11615
8.56000 -1.08045 -6.15689 0.11570 0.68496 -0.70465 0.14329 -0.11729
8.64000 -1.12492 -6.23141 0.13010 0.68079 -0.70626 0.14647 -0.12752
8.72000 -1.17511 -6.31044 0.13324 0.67508 -0.70715 0.15504 -0.14203
8.80000 -1.24198 -6.41772 0.12924 0.66555 -0.71011 0.15190 -0.17235
8.88000 -1.29889 -6.51300 0.12385 0.66853 -0.70060 0.16547 -0.18667
8.96000 -1.34653 -6.59921 0.13259 0.66509 -0.69958 0.17618 -0.19287
9.04000 -1.39577 -6.68012 0.13515 0.66098 -0.70119 0.18617 -0.19175
9.12000 -1.44286 -6.77570 0.12841 0.66782 -0.69475 0.19785 -0.17941
9.20000 -1.49835 -6.86102 0.13218 0.66837 -0.69437 0.19789 -0.17880
9.28000 -1.54502 -6.93385 0.14395 0.66446 -0.69831 0.20111 -0.17439
9.36000 -1.60265 -7.02260 0.14717 0.66298 -0.69904 0.20926 -0.16738
9.44000 -1.66743 -7.11605 0.13942 0.66726 -0.69402 0.20559 -0.17562
9.52000 -1.71234 -7.18720 0.14690 0.66974 -0.69251 0.20470 -0.17312
9.60000 -1.75745 -7.26544 0.15291 0.66445 -0.69681 0.20365 -0.17747
9.68000 -1.80988 -7.37117 0.14638 0.66373 -0.69829 0.20267 -0.17547
9.76000 -1.86351 -7.47930 0.14211 0.66970 -0.69363 0.20175 -0.17225
9.84000 -1.91470 -7.56160 0.15511 0.66788 -0.69487 0.20057 -0.17568
9.92000 -1.96827 -7.65317 0.16251 0.66503 -0.69823 0.20121 -0.17243
10.00000 -2.03083 -7.74999 0.15936 0.66401 -0.69781 0.20286 -0.17607
10.08000 -2.09455 -7.85396 0.15292 0.67081 -0.69127 0.20196 -0.17713
10.16000 -2.13616 -7.93165 0.16406 0.66989 -0.69238 0.20126 -0.17707
10.24000 -2.19432 -8.03077 0.16431 0.66518 -0.69642 0.19958 -0.18083
10.32000 -2.24461 -8.13391 0.15579 0.67036 -0.69299 0.20155 -0.17250
10.40000 -2.30231 -8.22788 0.15923 0.67173 -0.69162 0.19987 -0.17463
10.48000 -2.35268 -8.30507 0.17548 0.66734 -0.69580 0.19986 -0.17487
10.56000 -2.41622 -8.39909 0.18483 0.66456 -0.69814 0.20520 -0.16986
10.64000 -2.48447 -8.49634 0.17866 0.66884 -0.69243 0.20618 -0.17517
10.72000 -2.53829 -8.59100 0.18121 0.67242 -0.69020 0.20245 -0.17462
10.80000 -2.58651 -8.66996 0.18886 0.66628 -0.69546 0.20022 -0.17975
10.88000 -2.64007 -8.76561 0.18762 0.66361 -0.69837 0.19903 -0.17970
10.96000 -2.69513 -8.87404 0.18335 0.67000 -0.69365 0.19955 -0.17356
11.04000 -2.73691 -8.93678 0.19568 0.66776 -0.69524 0.19739 -0.17826
11.12000 -2.78473 -9.01536 0.20362 0.66539 -0.69778 0.20011 -0.17408
11.20000 -2.84800 -9.11179 0.20350 0.66269 -0.69951 0.20146 -0.17591
11.28000 -2.91584 -9.22506 0.19944 0.67056 -0.69138 0.20353 -0.17581
11.36000 -2.96062 -9.30548 0.21082 0.66944 -0.69284 0.20197 -0.17616
11.44000 -3.00545 -9.37792 0.21277 0.66503 -0.69657 0.20044 -0.17986
11.52000 -3.05391 -9.47731 0.20495 0.66895 -0.69458 0.20124 -0.17196
11.60000 -3.11175 -9.57901 0.20978 0.67159 -0.69401 0.19593 -0.17009
11.68000 -3.15409 -9.66740 0.22385 0.67131 -0.69811 0.19319 -0.15706
11.76000 -3.19654 -9.77034 0.22782 0.67569 -0.69807 0.19989 -0.12723
11.84000 -3.26350 -9.88084 0.21763 0.68283 -0.69273 0.19240 -0.12981
11.92000 -3.30732 -9.97295 0.22195 0.68528 -0.69386 0.17985 -0.12882
12.00000 -3.34147 -10.03827 0.22983 0.67879 -0.70026 0.17181 -0.13914
12.08000 -3.38804 -10.14488 0.22744 0.67636 -0.70270 0.16504 -0.14667
12.16000 -3.42726 -10.25988 0.22302 0.68580 -0.69441 0.16762 -0.13923
12.24000 -3.46419 -10.34723 0.23495 0.68308 -0.69825 0.16005 -0.14220
12.32000 -3.49435 -10.43352 0.24459 0.68095 -0.70365 0.15961 -0.12531
12.40000 -3.54368 -10.52726 0.24465 0.68183 -0.70185 0.16544 -0.12308
12.48000 -3.60095 -10.62910 0.24578 0.68312 -0.70027 0.15997 -0.13181
12.56000 -3.63634 -10.70503 0.25317 0.68384 -0.69991 0.15951 -0.13058
12.64000 -3.68094 -10.79343 0.25505 0.67821 -0.70511 0.15704 -0.13492
12.72000 -3.72370 -10.89103 0.24960 0.67645 -0.70773 0.15533 -0.13190
12.80000 -3.76958 -10.98130 0.24689 0.67772 -0.70667 0.15192 -0.13504
12.88000 -3.81093 -11.05448 0.25943 0.67262 -0.71140 0.14889 -0.13900
12.96000 -3.84938 -11.12818 0.26637 0.67111 -0.71239 0.16066 -0.12772
13.04000 -3.90511 -11.22057 0.26958 0.66958 -0.71326 0.15713 -0.13502
13.12000 -3.93468 -11.28555 0.28817 0.66445 -0.71842 0.15712 -0.13301
13.20000 -3.95782 -11.33778 0.31364 0.64772 -0.73314 0.15820 -0.13394
13.28000 -3.98373 -11.41813 0.33542 0.63566 -0.74403 0.16346 -0.12501
13.36000 -4.01773 -11.51010 0.35926 0.62603 -0.75257 0.16506 -0.12035
13.44000 -4.04806 -11.57920 0.39193 0.61194 -0.76339 0.16932 -0.11877
13.52000 -4.07995 -11.65438 0.42038 0.60095 -0.77289 0.16591 -0.11821
13.60000 -4.12234 -11.75026 0.43556 0.59834 -0.77441 0.16555 -0.12194
13.68000 -4.16571 -11.85455 0.45185 0.59972 -0.77190 0.17409 -0.11913
13.76000 -4.19906 -11.94653 0.45527 0.61156 -0.76345 0.17045 -0.11867
13.84000 -4.23160 -12.03189 0.46553 0.61324 -0.76187 0.16836 -0.12304
13.92000 -4.29447 -12.13600 0.49067 0.61699 -0.75908 0.16399 -0.12739
14.00000 -4.29690 -12.24406 0.46921 0.63469 -0.74393 0.17773 -0.11018
14.08000 -4.33587 -12.33234 0.47395 0.64153 -0.73914 0.16592 -0.12075
14.16000 -4.37464 -12.40715 0.49014 0.64082 -0.74064 0.15382 -0.13090
14.24000 -4.41183 -12.50109 0.49861 0.64675 -0.73412 0.16972 -0.11818
14.32000 -4.46366 -12.60996 0.49776 0.65613 -0.72582 0.16120 -0.12918
14.40000 -4.50560 -12.70140 0.49622 0.66470 -0.71827 0.15598 -0.13393
14.48000 -4.53569 -12.78648 0.50713 0.66424 -0.71779 0.16334 -0.12992
14.56000 -4.57109 -12.87940 0.50566 0.65776 -0.72353 0.15426 -0.14161
14.64000 -4.59564 -12.99467 0.50084 0.66615 -0.71692 0.15771 -0.13192
14.72000 -4.62780 -13.08968 0.50023 0.67138 -0.71209 0.15921 -0.12973
14.80000 -4.66112 -13.16938 0.50965 0.67047 -0.71292 0.15951 -0.12947
14.88000 -4.71538 -13.25010 0.50171 0.67009 -0.71391 0.16053 -0.12468
14.96000 -4.75837 -13.34934 0.49337 0.66875 -0.71423 0.15516 -0.13629
15.04000 -4.80304 -13.44325 0.48976 0.67582 -0.70738 0.15551 -0.13676
15.12000 -4.83898 -13.52298 0.49623 0.67438 -0.70862 0.15586 -0.13708
15.20000 -4.88512 -13.61034 0.49620 0.67029 -0.71266 0.15386 -0.13844
15.28000 -4.93011 -13.71359 0.48788 0.67278 -0.71169 0.15061 -0.13486
15.36000 -4.97596 -13.80098 0.49232 0.67345 -0.71037 0.15241 -0.13641
15.44000 -5.01763 -13.88113 0.50720 0.66859 -0.71538 0.15142 -0.13527
15.52000 -5.07379 -13.97745 0.50605 0.66876 -0.71467 0.15531 -0.13371
15.60000 -5.12938 -14.08280 0.50013 0.67283 -0.71015 0.15098 -0.14210
15.68000 -5.16182 -14.17868 0.50847 0.67713 -0.70650 0.15195 -0.13881
15.76000 -5.19524 -14.25891 0.51751 0.67371 -0.70917 0.15611 -0.13718
15.84000 -5.23425 -14.36633 0.51222 0.67508 -0.70816 0.15810 -0.13339
15.92000 -5.27592 -14.47858 0.50086 0.68544 -0.69871 0.15675 -0.13194
16.00000 -5.33247 -14.56720 0.51687 0.68883 -0.69538 0.14966 -0.13987
16.08000 -5.35682 -14.66805 0.50403 0.68875 -0.69594 0.15274 -0.13400
16.16000 -5.40765 -14.77020 0.48207 0.69775 -0.68599 0.15441 -0.13680
16.24000 -5.45391 -14.87148 0.46619 0.71267 -0.67073 0.15315 -0.13700
